claim_id,product_name,category,brand,model_number,serial_number,retailer,purchase_date,purchase_price,warranty_duration_months,warranty_end_date,claim_date,product_age_days,remaining_warranty_days,fault_type,fault_covered,repair_history_count,serial_number_entered,serial_number_match,documents_provided,missing_document_count,claim_date_before_purchase,repair_date_before_purchase,class_label,split
CLM-000529,Television,Electronics,Vistara,VS-43,SN56000822,CityWide Appliances,2021-09-02,814.34,24,2023-08-23,2023-03-02,546,174,Battery defect,True,2,SN56000822,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000530,Refrigerator,Home Appliance,FrostLine,FL-220,SN38345472,TechHub Store,2022-09-30,782.56,12,2023-09-25,2023-02-03,126,234,Physical/drop damage,False,3,SN89147232,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000531,Television,Electronics,Vistara,VS-55UHD,SN81770706,HomeStyle Retail,2022-10-30,1032.45,12,2023-10-25,2023-05-20,202,158,Manufacturing defect,True,0,SN89715138,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000532,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN73672398,TechHub Store,2020-04-08,663.46,18,2021-09-30,2021-12-26,627,-87,Power surge (external),False,2,SN73672398,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000533,Smartphone,Electronics,Nova,NV-X1,SN46235719,HomeStyle Retail,2021-02-24,1153.74,18,2022-08-18,2022-11-06,620,-80,Compressor failure,True,0,SN46235719,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000534,Smartphone,Electronics,Nova,NV-100,SN24262473,HomeStyle Retail,2023-12-06,582.66,12,2024-11-30,2025-02-17,439,-79,Battery defect,True,2,SN24262473,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000535,Refrigerator,Home Appliance,FrostLine,FL-300X,SN31524980,MegaMart Electronics,2023-06-01,1222.58,12,2024-05-26,2023-12-11,193,167,Component failure,True,1,SN76619601,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000536,Television,Electronics,Vistara,VS-55UHD,SN30017834,CityWide Appliances,2025-02-07,784.8,12,2026-02-02,2025-02-23,16,344,Manufacturing defect,True,1,SN30017834,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000537,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN45450260,HomeStyle Retail,2024-05-15,1251.51,18,2025-11-06,2025-11-12,546,-6,Compressor failure,True,3,SN45450260,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000538,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN67176108,TechHub Store,2020-07-23,695.48,24,2022-07-13,2022-07-28,735,-15,Motor malfunction,True,1,SN67176108,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000539,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN93457527,MegaMart Electronics,2020-07-13,1051.22,24,2022-07-03,2022-07-12,729,-9,Physical/drop damage,False,4,SN93457527,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000540,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN66604960,TechHub Store,2024-02-10,469.88,12,2025-02-04,2024-10-10,243,117,Unauthorized repair damage,False,2,SN32384662,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000541,Smartphone,Electronics,Nova,NV-X1,SN74783521,TechHub Store,2020-08-19,565.32,12,2021-08-14,2021-10-01,408,-48,Component failure,True,2,SN74783521,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000542,Television,Electronics,Vistara,VS-43,SN74837853,CityWide Appliances,2023-10-21,897.69,12,2024-10-15,2023-11-14,24,336,Battery defect,True,1,SN74837853,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000543,Refrigerator,Home Appliance,FrostLine,FL-220,SN99904987,CityWide Appliances,2020-08-19,733.75,24,2022-08-09,2021-07-16,331,389,Water damage,False,1,SN99904987,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000544,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN99081734,TechHub Store,2022-11-29,1143.0,18,2024-05-22,2025-02-01,795,-255,Compressor failure,True,1,SN99081734,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000545,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN20048242,TechHub Store,2022-02-27,783.82,12,2023-02-22,2023-08-27,546,-186,Power surge (external),False,2,SN20048242,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000546,Refrigerator,Home Appliance,FrostLine,FL-300X,SN41541166,MegaMart Electronics,2021-10-18,1026.56,12,2022-10-13,2022-10-26,373,-13,Battery defect,True,0,SN69618021,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000547,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN97694240,MegaMart Electronics,2024-06-28,40.0,18,2025-12-20,2026-04-17,658,-118,Display fault,True,2,SN97694240,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000548,Television,Electronics,Vistara,VS-55UHD,SN78227936,HomeStyle Retail,2022-04-06,613.39,12,2023-04-01,2023-06-25,445,-85,Battery defect,True,0,SN78227936,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000549,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN85182173,TechHub Store,2023-09-02,1141.32,18,2025-02-23,2024-04-27,238,302,Manufacturing defect,True,1,SN90524080,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000550,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN10294869,MegaMart Electronics,2022-08-26,1286.48,18,2024-02-17,2022-12-13,109,431,Manufacturing defect,True,0,SN95048563,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000551,Laptop,Electronics,Vertex,VT-15Pro,SN24356130,MegaMart Electronics,2024-06-26,427.87,12,2025-06-21,2024-09-28,94,266,Manufacturing defect,True,1,SN36296134,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000552,Laptop,Electronics,Vertex,VT-14,SN70465703,HomeStyle Retail,2021-01-19,446.97,12,2022-01-14,2021-07-21,183,177,Component failure,True,1,SN70465703,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000553,Laptop,Electronics,Vertex,VT-15Pro,SN88533572,HomeStyle Retail,2023-04-21,580.88,24,2025-04-10,2024-10-25,553,167,Water damage,False,1,SN88533572,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000554,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN77660514,CityWide Appliances,2022-11-07,1393.95,24,2024-10-27,2023-03-28,141,579,Water damage,False,1,SN77660514,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000555,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN65397759,HomeStyle Retail,2022-05-07,932.02,24,2024-04-26,2023-03-14,311,409,Power surge (external),False,1,SN65397759,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000556,Refrigerator,Home Appliance,FrostLine,FL-220,SN36962876,MegaMart Electronics,2024-12-20,543.73,18,2026-06-13,2025-11-16,331,209,Battery defect,True,1,SN49000919,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000557,Laptop,Electronics,Vertex,VT-15Pro,SN25489430,TechHub Store,2023-11-07,706.21,12,2024-11-01,2024-02-16,101,259,Normal wear and tear,False,2,SN25489430,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000558,Laptop,Electronics,Vertex,VT-14,SN80159631,MegaMart Electronics,2023-02-25,669.87,12,2024-02-20,2023-07-31,156,204,Battery defect,True,1,SN80159631,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000559,Smartphone,Electronics,Nova,NV-100,SN49613096,MegaMart Electronics,2022-02-19,397.38,12,2023-02-14,2023-06-13,479,-119,Unauthorized repair damage,False,3,SN49613096,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000560,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN41889524,HomeStyle Retail,2023-01-13,1078.62,12,2024-01-08,2023-11-06,297,63,Compressor failure,True,1,SN48606206,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000561,Smartphone,Electronics,Nova,NV-X1,SN43734435,MegaMart Electronics,2023-11-20,552.91,18,2025-05-13,2024-10-15,330,210,Compressor failure,True,1,SN43734435,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000562,Laptop,Electronics,Vertex,VT-14,SN35970823,MegaMart Electronics,2024-11-14,526.73,24,2026-11-04,2026-09-18,673,47,Compressor failure,True,2,SN35970823,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,validation
CLM-000563,Smartphone,Electronics,Nova,NV-100,SN67513345,MegaMart Electronics,2020-12-29,582.76,24,2022-12-19,2023-06-15,898,-178,Normal wear and tear,False,2,SN67513345,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000564,Smartphone,Electronics,Nova,NV-200,SN90111922,MegaMart Electronics,2021-06-25,684.65,12,2022-06-20,2021-09-22,89,271,Water damage,False,1,SN93935292,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000565,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN80517332,MegaMart Electronics,2023-06-14,1037.52,24,2025-06-03,2025-01-07,573,147,Battery defect,True,1,SN34678492,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,validation
CLM-000566,Washing Machine,Home Appliance,Cleanwave,CW-700,SN99031246,MegaMart Electronics,2022-12-02,1184.74,12,2023-11-27,2023-07-06,216,144,Water damage,False,2,SN99031246,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000567,Washing Machine,Home Appliance,Cleanwave,CW-700,SN96203262,HomeStyle Retail,2022-01-08,1340.13,12,2023-01-03,2022-01-22,14,346,Compressor failure,True,1,SN96203262,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000568,Washing Machine,Home Appliance,Cleanwave,CW-700,SN61791391,MegaMart Electronics,2023-06-26,917.96,12,2024-06-20,2024-11-06,499,-139,Motor malfunction,True,0,SN61791391,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000569,Laptop,Electronics,Vertex,VT-15Pro,SN97446634,MegaMart Electronics,2024-01-22,488.69,12,2025-01-16,2024-09-16,238,122,Battery defect,True,2,SN78973779,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000570,Refrigerator,Home Appliance,FrostLine,FL-220,SN99970857,HomeStyle Retail,2020-06-17,739.21,24,2022-06-07,2021-12-25,556,164,Water damage,False,0,SN99970857,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000571,Television,Electronics,Vistara,VS-55UHD,SN96779969,TechHub Store,2021-03-12,567.99,24,2023-03-02,2022-09-23,560,160,Component failure,True,3,SN96779969,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000572,Smartphone,Electronics,Nova,NV-200,SN84904794,MegaMart Electronics,2020-05-27,766.35,18,2021-11-18,2020-07-14,48,492,Water damage,False,0,SN84904794,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,test
CLM-000573,Laptop,Electronics,Vertex,VT-15Pro,SN12267067,HomeStyle Retail,2024-08-09,850.91,12,2025-08-04,2025-07-07,332,28,Display fault,True,2,SN25878730,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000574,Smartphone,Electronics,Nova,NV-100,SN58009699,CityWide Appliances,2022-12-31,632.29,12,2023-12-26,2024-04-01,457,-97,Battery defect,True,2,SN58009699,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000575,Washing Machine,Home Appliance,Cleanwave,CW-700,SN73617549,MegaMart Electronics,2020-08-05,323.31,12,2021-07-31,2021-03-27,234,126,Motor malfunction,True,3,SN39509878,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000576,Refrigerator,Home Appliance,FrostLine,FL-300X,SN11496555,HomeStyle Retail,2020-10-06,963.21,18,2022-03-30,2021-08-17,315,225,Component failure,True,2,SN84500200,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000577,Laptop,Electronics,Vertex,VT-14,SN50894954,MegaMart Electronics,2020-10-16,873.54,12,2021-10-11,2021-10-27,376,-16,Display fault,True,2,SN50894954,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000578,Smartphone,Electronics,Nova,NV-100,SN39633659,HomeStyle Retail,2024-02-27,799.32,24,2026-02-16,2025-08-14,534,186,Compressor failure,True,2,SN43922427,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000579,Laptop,Electronics,Vertex,VT-14,SN49010740,TechHub Store,2021-02-01,432.71,12,2022-01-27,2022-02-17,381,-21,Battery defect,True,2,SN49010740,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000580,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN93150000,MegaMart Electronics,2021-05-28,1033.43,12,2022-05-23,2021-08-11,75,285,Motor malfunction,True,4,SN93150000,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000581,Smartphone,Electronics,Nova,NV-X1,SN58921480,TechHub Store,2021-01-31,408.31,12,2022-01-26,2021-07-16,166,194,Compressor failure,True,2,SN58921480,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,test
CLM-000582,Laptop,Electronics,Vertex,VT-15Pro,SN28026223,TechHub Store,2022-05-27,747.44,12,2023-05-22,2023-04-30,338,22,Component failure,True,0,SN54501625,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000583,Smartphone,Electronics,Nova,NV-X1,SN21002322,TechHub Store,2024-12-02,920.13,12,2025-11-27,2025-08-18,259,101,Motor malfunction,True,2,SN21002322,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000584,Television,Electronics,Vistara,VS-43,SN88100019,HomeStyle Retail,2024-10-24,1239.13,24,2026-10-14,2025-01-20,88,632,Water damage,False,1,SN88100019,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000585,Television,Electronics,Vistara,VS-55UHD,SN97766064,TechHub Store,2024-04-24,688.32,18,2025-10-16,2026-04-10,716,-176,Battery defect,True,1,SN97766064,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000586,Laptop,Electronics,Vertex,VT-14,SN92414513,TechHub Store,2022-01-19,949.75,12,2023-01-14,2022-03-16,56,304,Battery defect,True,2,SN79006257,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,train
CLM-000587,Refrigerator,Home Appliance,FrostLine,FL-300X,SN58156722,MegaMart Electronics,2020-10-14,871.28,12,2021-10-09,2021-09-26,347,13,Physical/drop damage,False,2,SN58156722,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000588,Smartphone,Electronics,Nova,NV-100,SN79509378,CityWide Appliances,2024-04-08,140.39,12,2025-04-03,2025-07-25,473,-113,Component failure,True,1,SN79509378,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000589,Refrigerator,Home Appliance,FrostLine,FL-300X,SN45341684,HomeStyle Retail,2022-01-09,721.94,12,2023-01-04,2022-12-17,342,18,Manufacturing defect,True,1,SN45341684,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,True,False,Invalid Claim,test
CLM-000590,Washing Machine,Home Appliance,Cleanwave,CW-700,SN79306247,HomeStyle Retail,2023-03-13,770.63,12,2024-03-07,2023-05-01,49,311,Compressor failure,True,3,SN79306247,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000591,Smartphone,Electronics,Nova,NV-100,SN40868838,MegaMart Electronics,2024-07-31,626.56,24,2026-07-21,2024-08-16,16,704,Battery defect,True,2,SN40868838,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,True,Invalid Claim,train
CLM-000592,Laptop,Electronics,Vertex,VT-15Pro,SN25212062,HomeStyle Retail,2023-08-10,928.72,12,2024-08-04,2023-10-19,70,290,Physical/drop damage,False,1,SN74265413,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,test
CLM-000593,Smartphone,Electronics,Nova,NV-X1,SN89503557,MegaMart Electronics,2022-09-08,544.3,12,2023-09-03,2022-09-29,21,339,Physical/drop damage,False,0,SN89503557,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
CLM-000594,Laptop,Electronics,Vertex,VT-14,SN98817918,TechHub Store,2023-07-13,695.76,18,2025-01-03,2025-01-02,539,1,Power surge (external),False,1,SN21508969,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Invalid Claim,train
